timestamp,RV
6/24/2022 16:00,0.0067
6/27/2022 16:00,0.0112
6/28/2022 16:00,0.0048
6/29/2022 16:00,0.0149
6/30/2022 16:00,0.0190
7/1/2022 16:00,0.0097
7/4/2022 16:00,0.0262
7/5/2022 16:00,0.0292
7/6/2022 16:00,0.0162
7/7/2022 16:00,0.0139
7/8/2022 16:00,0.0050
7/11/2022 16:00,0.0105
7/12/2022 16:00,0.0085
7/13/2022 16:00,0.0154
7/14/2022 16:00,0.0155
7/15/2022 16:00,0.0062
7/18/2022 16:00,0.0132
7/19/2022 16:00,0.0078
7/20/2022 16:00,0.0203
7/21/2022 16:00,0.0160
7/22/2022 16:00,0.0112
7/25/2022 16:00,0.0059
7/26/2022 16:00,0.0068
7/27/2022 16:00,0.0113
7/28/2022 16:00,0.0090
7/29/2022 16:00,0.0172
8/1/2022 16:00,0.0207
8/2/2022 16:00,0.0132
8/3/2022 16:00,0.0057
8/4/2022 16:00,0.0126
8/5/2022 16:00,0.0106
8/8/2022 16:00,0.0064
8/9/2022 16:00,0.0105
8/10/2022 16:00,0.0202
8/11/2022 16:00,0.0063
8/12/2022 16:00,0.0138
8/15/2022 16:00,0.0083
8/16/2022 16:00,0.0122
8/17/2022 16:00,0.0000
8/18/2022 16:00,0.0031
8/19/2022 16:00,0.0141
8/22/2022 16:00,0.0155
8/23/2022 16:00,0.0099
8/24/2022 16:00,0.0109
8/25/2022 16:00,0.0135
8/26/2022 16:00,0.0128
8/29/2022 16:00,0.0076
8/30/2022 16:00,0.0133
8/31/2022 16:00,0.0134
9/1/2022 16:00,0.0137
9/2/2022 16:00,0.0053
9/5/2022 16:00,0.0105
9/6/2022 16:00,0.0085
9/7/2022 16:00,0.0112
9/8/2022 16:00,0.0155
9/9/2022 16:00,0.0052
9/12/2022 16:00,0.0103
9/13/2022 16:00,0.0111
9/14/2022 16:00,0.0128
9/15/2022 16:00,0.0205
9/16/2022 16:00,0.0201
9/19/2022 16:00,0.0219
9/20/2022 16:00,0.0142
9/21/2022 16:00,0.0098
9/22/2022 16:00,0.0059
9/23/2022 16:00,0.0073
9/26/2022 16:00,0.0158
9/27/2022 16:00,0.0123
9/28/2022 16:00,0.0137
9/29/2022 16:00,0.0140
9/30/2022 16:00,0.0129
10/3/2022 16:00,0.0059
10/4/2022 16:00,0.0160
10/5/2022 16:00,0.0072
10/6/2022 16:00,0.0098
10/7/2022 16:00,0.0117
10/10/2022 16:00,0.0155
10/11/2022 16:00,0.0061
10/12/2022 16:00,0.0068
10/13/2022 16:00,0.0112
10/14/2022 16:00,0.0052
10/17/2022 16:00,0.0074
10/18/2022 16:00,0.0247
10/19/2022 16:00,0.0080
10/20/2022 16:00,0.0237
10/21/2022 16:00,0.0184
10/24/2022 16:00,0.0239
10/25/2022 16:00,0.0224
10/26/2022 16:00,0.0100
10/27/2022 16:00,0.0130
10/28/2022 16:00,0.0070
10/31/2022 16:00,0.0080
11/1/2022 16:00,0.0090
11/2/2022 16:00,0.0099
11/3/2022 16:00,0.0081
11/4/2022 16:00,0.0131
11/7/2022 16:00,0.0057
11/8/2022 16:00,0.0000
11/9/2022 16:00,0.0000
11/10/2022 16:00,0.0075
11/11/2022 16:00,0.0057
11/14/2022 16:00,0.0145
11/15/2022 16:00,0.0080
11/16/2022 16:00,0.0297
11/17/2022 16:00,0.0160
11/18/2022 16:00,0.0155
11/21/2022 16:00,0.0106
11/22/2022 16:00,0.0177
11/23/2022 16:00,0.0074
11/24/2022 16:00,0.0134
11/25/2022 16:00,0.0048
11/28/2022 16:00,0.0146
11/29/2022 16:00,0.0096
11/30/2022 16:00,0.0217
12/1/2022 16:00,0.0181
12/2/2022 16:00,0.0088
12/5/2022 16:00,0.0141
12/6/2022 16:00,0.0182
12/7/2022 16:00,0.0191
12/8/2022 16:00,0.0187
12/9/2022 16:00,0.0078
